d0,d1,d2,d3,d4,d5,d6,t0,t1,t2,t3,t4,t5,t6,,,,,,,
3.96397726731834E-06,1.27713519759772E-08,8.18033720762105E-08,7.07668172061822E-07,5.11590769745684E-09,5.80649397452237E-08,1.00218081033887E-06,2022-07-15,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-25,,,,,,,
6.16297235465922E-10,1.71234781909161E-09,1.73270854753035E-06,3.83799797498559E-07,6.43889941365128E-07,2.39443494720604E-06,4.12041639230587E-06,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-25,2022-07-26,,,,,,,
1.57228030594816E-09,1.72197633241374E-06,3.76486692710151E-07,6.32936392186335E-07,2.37276356984673E-06,4.0928164759535E-06,4.94616847479534E-08,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-25,2022-07-26,2022-07-27,,,,,,,
1.71474898369425E-06,3.68519908144769E-07,6.17993553220144E-07,2.33932432625039E-06,4.04772221429539E-06,4.47415493542991E-08,1.49805746563203E-06,2022-07-20,2022-07-21,2022-07-22,2022-07-25,2022-07-26,2022-07-27,2022-07-28,,,,,,,
2.66499430523367E-07,3.25374927001513E-07,1.48012846978851E-06,2.7265029614032E-06,2.49254006323696E-08,2.50733604900688E-06,6.00385519300546E-07,2022-07-21,2022-07-22,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,,,,,,,
2.85727082882599E-07,1.28016817146914E-06,2.33403977834001E-06,9.01103691663963E-08,2.99020233374137E-06,8.40347205377665E-07,4.15539602727222E-10,2022-07-22,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-08-01,,,,,,,
1.19738715742557E-06,2.07210835245775E-06,1.83291240185568E-07,3.52187956154104E-06,1.13997902317937E-06,1.60276272254123E-08,3.49979911939903E-07,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-08-01,2022-08-02,,,,,,,
1.85836285382379E-06,3.70911888092351E-07,4.57462872582859E-06,1.87628174686006E-06,1.90050982951107E-07,8.43978256170563E-08,6.82968002152942E-08,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-08-01,2022-08-02,2022-08-03,,,,,,,
4.95938312639055E-07,5.59100760377795E-06,2.87906346785355E-06,6.60326924029064E-07,9.04669428259898E-09,4.05344885656795E-07,1.67542859807955E-07,2022-07-27,2022-07-28,2022-07-29,2022-08-01,2022-08-02,2022-08-03,2022-08-04,,,,,,,
5.36053454425201E-06,2.4965410239111E-06,4.14177519170167E-07,9.91409709881768E-09,1.91261184889841E-07,3.64010848352591E-07,1.41399164599362E-07,2022-07-28,2022-07-29,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,,,,,,,
2.01125781118551E-06,6.76208868899408E-08,4.29155681880216E-07,4.10633307356907E-08,1.58436593644652E-06,6.86711567609841E-08,1.4033774142577E-10,2022-07-29,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-08,,,,,,,
2.5932866742906E-08,7.91784687814613E-07,2.94555953850216E-07,2.72443653437343E-06,4.4007938648775E-07,1.61978448653887E-07,4.69866812347026E-07,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-08,2022-08-09,,,,,,,
8.11879235840152E-07,3.24186033573331E-07,2.85333154459416E-06,5.01093616600478E-07,2.00733760502484E-07,5.32606975411868E-07,2.5691009875034E-07,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-08,2022-08-09,2022-08-10,,,,,,,
2.56457127756264E-07,2.37143245840318E-06,2.41733305594794E-07,3.95970625177379E-08,2.254875595131E-07,6.69637580940897E-08,1.40736972498161E-06,2022-08-03,2022-08-04,2022-08-05,2022-08-08,2022-08-09,2022-08-10,2022-08-11,,,,,,,
2.26355226917693E-06,1.66215841090843E-07,5.98332072775198E-09,1.12090564385862E-07,1.33159119286446E-08,1.09574160944697E-06,7.19184731767648E-08,2022-08-04,2022-08-05,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,,,,,,,
9.13311561933858E-08,2.97599564991489E-08,7.25833615435153E-10,9.06389665545128E-08,3.85000831215586E-07,2.15564475158995E-08,7.77161428766555E-07,2022-08-05,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-15,,,,,,,
3.75313116141352E-08,5.96029026134632E-09,1.39723171921388E-07,2.88089641031745E-07,5.40644897739769E-08,6.37044854423463E-07,2.32762726648517E-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-15,2022-08-16,,,,,,,
4.04093558615057E-09,1.16656071691461E-07,3.40367535045484E-07,3.19797524017772E-08,7.27815919532257E-07,1.83993663860349E-07,3.21307780382085E-09,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-15,2022-08-16,2022-08-17,,,,,,,
1.13622365072212E-07,3.52806521997063E-07,2.67356645711294E-08,7.58178487991708E-07,1.68838415470773E-07,5.51343171117935E-09,2.97024026796351E-06,2022-08-10,2022-08-11,2022-08-12,2022-08-15,2022-08-16,2022-08-17,2022-08-18,,,,,,,
3.81569024376881E-07,1.15299849667909E-08,9.06257512589495E-07,1.00748876130652E-07,2.88771708767399E-08,2.65789844888813E-06,8.43129989025503E-06,2022-08-11,2022-08-12,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,,,,,,,
2.27675380770704E-08,7.20815535259997E-07,2.17465384588777E-07,2.1325163857E-12,3.26058070343501E-06,9.45207357738765E-06,1.84282685546933E-05,2022-08-12,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-22,,,,,,,
7.38994665461187E-07,1.94638627215582E-07,1.21998766644538E-09,3.11101071326399E-06,9.1903065460034E-06,1.80717889088911E-05,2.48080970246536E-05,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-22,2022-08-23,,,,,,,
2.51859653355169E-07,1.17906504559784E-08,3.88621735347738E-06,1.06947531330896E-05,2.02084621037102E-05,2.72340476072944E-05,3.6456126654372E-05,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-22,2022-08-23,2022-08-24,,,,,,,
5.34435518062537E-09,3.56260107836657E-06,9.91659396820701E-06,1.89743190779357E-05,2.57650810908674E-05,3.47978162127397E-05,3.49526947405199E-05,2022-08-17,2022-08-18,2022-08-19,2022-08-22,2022-08-23,2022-08-24,2022-08-25,,,,,,,
3.54310856209881E-06,9.83978678537091E-06,1.88206678617409E-05,2.55593063889228E-05,3.45530032328515E-05,3.47138331469043E-05,2.42269892716254E-05,2022-08-18,2022-08-19,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,,,,,,,
9.02222310750245E-06,1.61896896964109E-05,2.11674344774429E-05,2.86763494949941E-05,2.86918320411278E-05,1.93676060897821E-05,2.37033798209385E-05,2022-08-19,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-29,,,,,,,
1.45274828222686E-05,1.68048266004919E-05,2.14362045183328E-05,2.0449928312738E-05,1.25809827198344E-05,1.62983935967365E-05,1.41216556157626E-05,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-29,2022-08-30,,,,,,,
1.46750701726097E-05,1.59588449344386E-05,1.2984375521663E-05,6.19697837067626E-06,8.72879388769121E-06,7.31102223761094E-06,6.42630279745802E-06,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-29,2022-08-30,2022-08-31,,,,,,,
1.38810076413256E-05,8.80043654039042E-06,2.45709622337395E-06,3.5830496125655E-06,2.61473559604069E-06,2.18175824628932E-06,3.0942124882305E-06,2022-08-24,2022-08-25,2022-08-26,2022-08-29,2022-08-30,2022-08-31,2022-09-01,,,,,,,
7.32021149496553E-06,9.01554031429494E-07,9.95687376104115E-07,3.43364664701182E-07,1.77531806144841E-07,5.35111128963095E-07,4.08234087423409E-07,2022-08-25,2022-08-26,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,,,,,,,
5.78330988654272E-07,3.02338154511972E-07,3.98618227314188E-09,1.06631014240522E-07,1.17870513349772E-09,1.13229161602391E-08,2.03036947477031E-07,2022-08-26,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-05,,,,,,,
2.46770508249838E-07,3.57064957600924E-08,2.58968580135659E-07,5.97429681281625E-08,1.03386207150891E-07,5.820146586899E-08,9.55450476292086E-07,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-05,2022-09-06,,,,,,,
5.00200061370376E-08,3.49433570967407E-07,1.32174805322904E-07,2.10489963459182E-07,1.01469055380221E-08,7.06790972637705E-07,6.53973075692749E-07,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-05,2022-09-06,2022-09-07,,,,,,,
3.31214807580597E-07,1.06621282691677E-07,1.6412048808867E-07,2.64150143980402E-08,8.17204871772503E-07,7.57400190565298E-07,6.32906369535531E-08,2022-08-31,2022-09-01,2022-09-02,2022-09-05,2022-09-06,2022-09-07,2022-09-08,,,,,,,
8.19483416680811E-08,9.59361026175998E-08,9.04237573706723E-08,1.13023124748146E-06,1.06750598782851E-06,1.68214459250771E-07,2.23877141047879E-07,2022-09-01,2022-09-02,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,,,,,,,
8.39136760077963E-08,1.21240059991479E-07,1.28121369535883E-06,1.23747021718585E-06,2.41308563353498E-07,3.04784731008922E-07,6.68712454299369E-08,2022-09-02,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-12,,,,,,,
1.35796462963356E-07,1.39245417418721E-06,1.3972410508601E-06,3.26531935712669E-07,4.02163494506169E-07,1.14598891265435E-07,1.25088878144553E-07,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-12,2022-09-13,,,,,,,
1.33207270014424E-06,1.25623891045207E-06,2.33064768373508E-07,2.83136332379641E-07,5.47805909523321E-08,6.35007426641465E-08,2.88290791794497E-06,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-12,2022-09-13,2022-09-14,,,,,,,
1.08122132602701E-06,8.46751078143077E-08,6.4768688412542E-08,7.32348603981827E-09,5.65820812425955E-09,1.90270460742611E-06,1.9950606768849E-06,2022-09-07,2022-09-08,2022-09-09,2022-09-12,2022-09-13,2022-09-14,2022-09-15,,,,,,,
4.75387338383492E-08,6.68513444601615E-09,1.12670023533194E-07,1.31893248322967E-07,1.17631598350882E-06,1.26674936340449E-06,3.7756240802711E-06,2022-09-08,2022-09-09,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,,,,,,,
4.41682246332675E-09,1.38289809825644E-07,1.72730248104713E-07,1.0489887378729E-06,1.13146724345376E-06,3.545408926664E-06,2.60029834464621E-06,2022-09-09,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-19,,,,,,,
1.41780445384022E-07,1.8204297824731E-07,1.0164625321441E-06,1.09262419201178E-06,3.47477806883489E-06,2.54147596856509E-06,1.49004336069701E-06,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-19,2022-09-20,,,,,,,
1.60160429141243E-07,1.14673481732558E-06,1.29037177032394E-06,3.87471073026724E-06,2.89339199355273E-06,1.75470722751947E-06,7.02799073693017E-06,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-19,2022-09-20,2022-09-21,,,,,,,
1.2078127407112E-06,1.44617078512439E-06,4.26356011851148E-06,3.2832218723746E-06,2.06846346473301E-06,7.62644782526013E-06,2.82755868719064E-05,2022-09-14,2022-09-15,2022-09-16,2022-09-19,2022-09-20,2022-09-21,2022-09-22,,,,,,,
1.26607860218015E-06,3.54103326416499E-06,2.3935127160259E-06,1.28458926185201E-06,6.00062241695772E-06,2.5137529648056E-05,1.47450234797568E-05,2022-09-15,2022-09-16,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,,,,,,,
3.24918205429903E-06,1.84878723530361E-06,7.4351057666192E-07,4.56914852642356E-06,2.20365727665595E-05,1.2453296101889E-05,1.44435468085741E-05,2022-09-16,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-26,,,,,,,
1.51998661857014E-06,3.16092241270476E-07,2.90145790082825E-06,1.75938139932441E-05,9.10413747590189E-06,1.09061102657743E-05,1.44731235076636E-05,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-26,2022-09-27,,,,,,,
2.26153184179702E-07,2.24475951515782E-06,1.51915751880338E-05,7.15871762424521E-06,8.71805514535189E-06,1.1998149610726E-05,2.58615330770429E-05,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-26,2022-09-27,2022-09-28,,,,,,,
2.14572355639067E-06,1.45812612126761E-05,6.55904150992399E-06,7.95710737500113E-06,1.10817044429725E-05,2.45431033931709E-05,3.77081230740216E-05,2022-09-21,2022-09-22,2022-09-23,2022-09-26,2022-09-27,2022-09-28,2022-09-29,,,,,,,
1.38054956586586E-05,5.37019900903627E-06,6.09178334998225E-06,8.54373652914314E-06,2.05987154535681E-05,3.29040134028356E-05,6.05293362812014E-05,2022-09-22,2022-09-23,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,,,,,,,
4.22929161048048E-06,3.42529045216397E-06,4.11787598708646E-06,1.23167410492897E-05,2.19267474257386E-05,4.56200853629078E-05,4.69693185733977E-05,2022-09-23,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-03,,,,,,,
2.91278937769619E-06,2.84970810704453E-06,9.09290060335799E-06,1.69208439935183E-05,3.80869792593334E-05,3.95150475915873E-05,3.18568506296749E-05,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-03,2022-10-04,,,,,,,
2.46088163735623E-06,7.4669658012283E-06,1.37177138350714E-05,3.2483625853397E-05,3.36717414450849E-05,2.67690019859493E-05,2.42641159966528E-05,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-03,2022-10-04,2022-10-05,,,,,,,
6.87969513379905E-06,1.18601170593374E-05,2.83339350923842E-05,2.88268825130444E-05,2.23716416627442E-05,2.01935938550779E-05,2.32949681766573E-05,2022-09-28,2022-09-29,2022-09-30,2022-10-03,2022-10-04,2022-10-05,2022-10-06,,,,,,,
1.06321768464929E-05,2.39006838889114E-05,2.24680216212025E-05,1.60410992045004E-05,1.40745456969071E-05,1.68439439676151E-05,5.30299660193031E-05,2022-09-29,2022-09-30,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,,,,,,,
2.17300032547832E-05,1.76498611494935E-05,1.03947546625795E-05,8.13063366322808E-06,1.01259390652421E-05,4.07644009436943E-05,3.14044696416715E-05,2022-09-30,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-10,,,,,,,
1.50327390591176E-05,6.02964010809628E-06,3.01664634694276E-06,3.59818415152102E-06,2.56839106891343E-05,1.86834826445548E-05,1.92537992269597E-05,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-10,2022-10-11,,,,,,,
4.78296342287811E-06,1.20853341223359E-06,9.44181106854512E-07,1.60047143593638E-05,1.04248511343386E-05,1.10466120952783E-05,1.14846200605092E-05,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-10,2022-10-11,2022-10-12,,,,,,,
8.99206879845238E-07,3.7542683650752E-07,1.21060603783811E-05,6.90308752382407E-06,7.33021338050785E-06,7.78112934174417E-06,7.11739318504116E-06,2022-10-05,2022-10-06,2022-10-07,2022-10-10,2022-10-11,2022-10-12,2022-10-13,,,,,,,
2.99509867796063E-07,1.10478007551155E-05,5.76720676637166E-06,5.98690546227437E-06,6.36277249577169E-06,5.79902775488264E-06,9.31453541852587E-07,2022-10-06,2022-10-07,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,,,,,,,
1.0798116518496E-05,5.34384935324539E-06,5.36584892274509E-06,5.62665083325711E-06,5.0806248597103E-06,6.64547494588819E-07,3.36133418188409E-06,2022-10-07,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-17,,,,,,,
4.34703974172557E-06,3.15971784292677E-06,2.52700580460905E-06,1.82600331655188E-06,1.20804202197117E-08,8.70723413593059E-07,2.22567653196393E-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-17,2022-10-18,,,,,,,
2.66981557062192E-06,1.55814147384532E-06,7.31736634840322E-07,4.65484938594292E-07,1.20018661897741E-07,3.82066236648271E-07,6.24570905216571E-07,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-17,2022-10-18,2022-10-19,,,,,,,
1.29023635864207E-06,3.45848939709047E-07,1.14625615688085E-06,1.03854527200185E-08,1.16139801864534E-06,1.53088188548083E-06,1.83027462074953E-08,2022-10-12,2022-10-13,2022-10-14,2022-10-17,2022-10-18,2022-10-19,2022-10-20,,,,,,,
2.60137685614865E-07,1.57851936521951E-06,1.38234401925133E-07,1.9299332001399E-06,2.42292665930668E-06,1.98815614860188E-07,2.28643229349654E-06,2022-10-13,2022-10-14,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,,,,,,,
1.66785301658471E-06,2.0720765192545E-07,2.28138791613652E-06,2.87795107944956E-06,3.47217351759289E-07,2.727684128567E-06,2.1815381501254E-06,2022-10-14,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-24,,,,,,,
1.34219612313261E-07,1.68742367301356E-06,1.93038864892962E-06,5.51649046442743E-08,1.66004903712192E-06,1.26272746059351E-06,1.70421813550069E-07,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-24,2022-10-25,,,,,,,
1.62248023038991E-06,1.76708551813391E-06,2.18109799110358E-08,1.41094287275914E-06,1.04170628478772E-06,9.76700340604535E-08,8.69472444264829E-07,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-24,2022-10-25,2022-10-26,,,,,,,
1.54103904392848E-06,3.76907394184627E-09,7.82082199890363E-07,4.49680293890179E-07,2.12697082169456E-09,3.40402309895182E-07,2.27194472324221E-06,2022-10-19,2022-10-20,2022-10-21,2022-10-24,2022-10-25,2022-10-26,2022-10-27,,,,,,,
2.16791387064482E-08,4.62804842449203E-07,1.40236080747827E-07,1.50240740737239E-07,5.45715315158901E-08,1.3616787919446E-06,3.239412343925E-06,2022-10-20,2022-10-21,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,,,,,,,
4.76797028747696E-07,1.58969959196354E-07,1.24215549846005E-07,7.51427400302873E-08,1.46032595105261E-06,3.38651529241396E-06,3.14210165641684E-06,2022-10-21,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-31,,,,,,,
1.23073295776838E-07,2.17312535966156E-07,1.19204488502334E-08,1.03681483154539E-06,2.70744292074632E-06,2.50587335082191E-06,2.12165007784632E-06,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-31,2022-11-01,,,,,,,
2.40606362389456E-07,2.63676103173793E-09,8.73088809250078E-07,2.39863334194901E-06,2.20218726454374E-06,1.85020578613567E-06,3.26908890380087E-06,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-31,2022-11-01,2022-11-02,,,,,,,
7.3005503864465E-09,1.03081503888269E-06,2.77583566821171E-06,2.62182443955243E-06,2.24623325295586E-06,3.77469759649219E-06,2.58484683346438E-06,2022-10-26,2022-10-27,2022-10-28,2022-10-31,2022-11-01,2022-11-02,2022-11-03,,,,,,,
1.0187774392989E-06,2.72906248022231E-06,2.55598744391943E-06,2.17608331709568E-06,3.68153678564877E-06,2.50988499406191E-06,3.27631340746285E-06,2022-10-27,2022-10-28,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,,,,,,,
2.5018177771674E-06,2.05071391068385E-06,1.52149343879402E-06,2.69035582167704E-06,1.68750110085547E-06,2.34858666403578E-06,2.46757164124008E-06,2022-10-28,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-07,,,,,,,
1.7469387272316E-06,9.44383828027532E-07,1.59022331502868E-06,7.43433485661527E-07,1.17780331287935E-06,1.28959325018644E-06,3.45757773434465E-06,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-07,2022-11-08,,,,,,,
7.73304130952015E-07,1.08571939794171E-06,2.96970901425553E-07,5.18220155676255E-07,5.7994125857151E-07,2.23606093663326E-06,2.4728177061544E-08,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-07,2022-11-08,2022-11-09,,,,,,,
9.61139448918239E-07,1.59195806759271E-07,2.58619877513326E-07,2.68534122937949E-07,1.55319768069248E-06,7.26494420178861E-09,1.19621344030207E-06,2022-11-02,2022-11-03,2022-11-04,2022-11-07,2022-11-08,2022-11-09,2022-11-10,,,,,,,
1.09018785998671E-07,1.19451478930386E-07,7.9736772740044E-08,9.50185054193645E-07,1.3188242520283E-07,1.86124849421709E-06,1.84032016514806E-07,2022-11-03,2022-11-04,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,,,,,,,
1.03952350949345E-07,5.17273266442307E-08,8.01520308124538E-07,2.06719562356789E-07,2.12555875123144E-06,2.70561051118976E-07,5.60645085912046E-08,2022-11-04,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-14,,,,,,,
4.19314725163758E-08,7.08269994653583E-07,2.83390116928632E-07,2.3941582592002E-06,3.74113231282993E-07,1.06174111502728E-07,4.54764188995137E-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-14,2022-11-15,,,,,,,
6.84174734866169E-07,3.20868708492191E-07,2.54936889398927E-06,4.46846915025501E-07,1.47446801657146E-07,4.79228836613986E-06,1.42766295427867E-05,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-14,2022-11-15,2022-11-16,,,,,,,
3.9038214882943E-07,3.00904210903674E-06,7.53437090717102E-07,3.76468406670972E-07,5.87614542113521E-06,1.60573365839414E-05,5.77314863137182E-06,2022-11-09,2022-11-10,2022-11-11,2022-11-14,2022-11-15,2022-11-16,2022-11-17,,,,,,,
2.857964842784E-06,5.83259552655718E-07,2.14142709120705E-07,5.06505217523477E-06,1.46660523734356E-05,4.97238384356015E-06,7.44824701914822E-06,2022-11-10,2022-11-11,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,,,,,,,
4.1521387417209E-07,3.26171090137095E-08,3.39507631097459E-06,1.12909235296945E-05,3.06054390919473E-06,5.11366139122048E-06,5.74147023346696E-06,2022-11-11,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-21,,,,,,,
1.8262449552616E-08,3.01043808637037E-06,1.0270123439682E-05,2.46663543013179E-06,4.31899940012126E-06,4.91896477350385E-06,5.24019025593958E-06,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-21,2022-11-22,,,,,,,
2.97743536581398E-06,1.01261287357437E-05,2.36524082120057E-06,4.16445291606659E-06,4.75010534106713E-06,5.07041936637087E-06,7.48570807562743E-06,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-21,2022-11-22,2022-11-23,,,,,,,
9.36586872146722E-06,1.56231076098308E-06,2.63816035706012E-06,2.89111122797623E-06,3.1027634017633E-06,5.1015378090824E-06,5.55252776113248E-06,2022-11-16,2022-11-17,2022-11-18,2022-11-21,2022-11-22,2022-11-23,2022-11-24,,,,,,,
1.06947757338999E-06,1.24105328702656E-06,9.26111348498235E-07,8.32062468925088E-07,1.93026443029432E-06,2.27981269063102E-06,2.53663216853734E-06,2022-11-17,2022-11-18,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,,,,,,,
1.08416728394894E-06,6.24288304607079E-07,4.39525989159861E-07,1.21545622366881E-06,1.47925841376135E-06,1.70780944941399E-06,1.56242251492258E-06,2022-11-18,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-28,,,,,,,
5.13874154117784E-07,2.39686276382045E-07,7.25224880149256E-07,8.60243220879349E-07,1.02266156098996E-06,9.26111348498289E-07,8.29834798432673E-07,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-28,2022-11-29,,,,,,,
1.92841498325436E-07,5.36158078157101E-07,5.69683212603464E-07,6.60133198104963E-07,5.75931089708077E-07,5.082708334215E-07,2.27657981355378E-07,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-28,2022-11-29,2022-11-30,,,,,,,
4.91854162953942E-07,4.64631341401438E-07,4.99365200079616E-07,4.05933297864607E-07,3.46059288780574E-07,1.26590100402169E-07,4.53551116663793E-08,2022-11-23,2022-11-24,2022-11-25,2022-11-28,2022-11-29,2022-11-30,2022-12-01,,,,,,,
3.99729147782004E-07,3.47902570974122E-07,2.19122363809328E-07,1.55049445504973E-07,2.45550815236584E-08,3.66075170178344E-10,1.51327015718308E-06,2022-11-24,2022-11-25,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,,,,,,,
2.97360808199148E-07,1.31590368823749E-07,5.82518053793547E-08,3.48612028133743E-10,2.57221286492548E-08,1.11387875123559E-06,3.28783755776481E-07,2022-11-25,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-05,,,,,,,
1.0519557580583E-07,2.26462850694443E-08,2.25387764007934E-08,9.71305758046097E-08,8.11047000448639E-07,1.78651143878454E-07,5.77049947025912E-06,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-05,2022-12-06,,,,,,,
1.62928239788726E-08,4.16998915397926E-08,1.52001721431794E-07,6.57013291771681E-07,1.09264927994401E-07,5.34770807636433E-06,2.330080288937E-06,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,,,,,,,
4.54503654712113E-08,1.69034404473555E-07,6.08053363215875E-07,8.71031327065944E-08,5.18141231342652E-06,2.2236002019671E-06,3.57915819670939E-06,2022-11-30,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,,,,,,,
1.56897322689509E-07,6.64814764128698E-07,1.20132259695596E-07,5.45436871224338E-06,2.40787350613836E-06,3.8057966913475E-06,3.35980445265202E-06,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,,,,,,,
7.11232676309331E-07,1.70360303863928E-07,5.91036608543774E-06,2.76150444733503E-06,4.25777760271207E-06,3.77359754466543E-06,5.74711304346414E-06,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,,,,,,,
1.24699185200031E-07,5.24496687503996E-06,2.12586290992967E-06,3.34556193948298E-06,2.89947843157307E-06,4.68221358773692E-06,5.54536705976716E-06,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,,,,,,,
5.13119863398982E-06,1.95727184881811E-06,3.04071178991459E-06,2.57489021127126E-06,4.25765461309369E-06,5.09440509777193E-06,7.60366716279246E-06,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,,,,,,,
1.53482995202126E-06,1.86405499391647E-06,1.11831811011616E-06,2.05622304982905E-06,2.60154799125445E-06,4.53843122105747E-06,2.85630246654733E-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,,,,,,,
