d0,d1,d2,d3,d4,d5,d6,t0,t1,t2,t3,t4,t5,t6,,,,,,,
5.87809614671642E-06,1.08480213754092E-05,1.0202234591361E-05,4.82762803954984E-05,4.05565015739768E-05,1.0864518174003E-05,9.63712309953691E-05,2022-03-23,2022-03-24,2022-03-25,2022-03-28,2022-03-29,2022-03-30,2022-03-31,,,,,,,
6.5640799675748E-06,3.68176552001387E-06,3.17440817667602E-05,2.69523425799912E-05,1.96644919157052E-05,0.00012130260671483,2.46710351348156E-06,2022-03-24,2022-03-25,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,,,,,,,
1.31294859784248E-06,1.83763631866896E-05,1.44665482935141E-05,3.22376314585426E-05,0.000149244533531595,8.03810122818049E-06,1.52886059366293E-09,2022-03-25,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-04,,,,,,,
1.55310073211012E-05,1.02456880455307E-05,3.96731333154321E-05,0.000163144382497643,1.13781143227243E-05,3.65576852345571E-07,4.85284057418767E-05,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-04,2022-04-05,,,,,,,
4.0482019016972E-06,7.00635873727151E-05,0.000222232938668292,2.79352657486243E-05,6.02290937479102E-06,2.52185810154515E-05,0.000150959159682884,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-04,2022-04-05,2022-04-06,,,,,,,
8.05811055784034E-05,0.000254869323740074,4.0637013754008E-05,1.17649609734356E-05,1.66303334623308E-05,0.000127562679153925,0.000157592186397437,2022-03-30,2022-03-31,2022-04-01,2022-04-04,2022-04-05,2022-04-06,2022-04-07,,,,,,,
0.000175726631837841,2.733445981562E-06,2.05011646414796E-06,7.10991413512829E-05,0.000240429545556253,0.000288350504945356,0.00043783256457175,2022-03-31,2022-04-01,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,,,,,,,
5.58361085722936E-06,7.0926356116278E-05,0.000244047501624323,0.000481514996764076,0.000538601224221225,0.000754580847569741,0.000672985701854145,2022-04-01,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-11,,,,,,,
5.93537539685974E-05,0.000206636375210678,0.000426852144300938,0.000486582105182265,0.000694757174542815,0.000613748863443675,0.000660819536065549,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12,,,,,,,
0.000144962058371334,0.000275505018535682,0.000319526841977336,0.000511258315682994,0.000447317158943861,0.00047946112323415,0.000768145867425574,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12,2022-04-13,,,,,,,
0.000168022292200476,0.000133134359444398,0.000258578604416471,0.000234065551595108,0.000263652448225564,0.00047373570629361,0.000225525590394682,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12,2022-04-13,2022-04-14,,,,,,,
5.83241344429552E-05,8.59806541484431E-05,6.85452249769014E-05,9.89250616498749E-05,0.000245853527204076,7.42986436677029E-05,0.00026973799526786,2022-04-07,2022-04-08,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,,,,,,,
4.87146024994445E-05,1.82773585635232E-05,3.38214963591073E-05,0.000143473207586453,2.53948901587364E-05,0.000160264198939331,0.000184528777026571,2022-04-08,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-18,,,,,,,
4.76479614519576E-06,4.67312526097789E-06,6.73816470140309E-05,2.76110826291642E-06,8.82212941775151E-05,0.000103009502382179,0.00018636643977743,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-18,2022-04-19,,,,,,,
2.27441604749789E-06,4.9940310887564E-05,2.34361451134646E-07,6.95138680839591E-05,8.33395063182252E-05,0.000158224343124402,0.000135172311971132,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-18,2022-04-19,2022-04-20,,,,,,,
4.37650985674054E-05,9.2551090347115E-08,5.66179551242385E-05,7.05714015225567E-05,0.000140999430882971,0.000118498801612077,3.06310188449288E-05,2022-04-13,2022-04-14,2022-04-15,2022-04-18,2022-04-19,2022-04-20,2022-04-21,,,,,,,
5.20654283775457E-06,1.6565254611578E-05,2.33992250855408E-05,7.53732022076292E-05,0.0000608118434684002,5.23541581287645E-06,1.49677549075022E-05,2022-04-14,2022-04-15,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,,,,,,,
2.25750859641494E-05,3.63403353418334E-05,9.82149395554188E-05,7.91853638162365E-05,1.12386101704942E-05,2.48796960136133E-05,6.194751131261E-05,2022-04-15,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-25,,,,,,,
2.12471731089181E-05,5.52184392432764E-05,4.02125696297162E-05,1.12665384222055E-06,7.68515953097904E-06,3.06996730756737E-05,0.000228950668784478,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-25,2022-04-26,,,,,,,
3.66832075684442E-05,1.55103431467296E-05,2.01138460909078E-06,3.03190873296444E-07,1.15055359515281E-05,0.000165681748512725,0.000408893457816362,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-25,2022-04-26,2022-04-27,,,,,,,
4.55991609271678E-06,2.0904583891479E-05,7.31819581289983E-06,2.25558324018493E-07,0.000101020446678035,0.000297712682595375,0.000686605359078385,2022-04-20,2022-04-21,2022-04-22,2022-04-25,2022-04-26,2022-04-27,2022-04-28,,,,,,,
2.71134922513738E-05,1.45655608463358E-05,4.5156083672282E-07,8.14201008694226E-05,0.000264404013833541,0.000632927362872238,0.00092638149453704,2022-04-21,2022-04-22,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,,,,,,,
5.14092448611336E-06,4.15782643869989E-06,0.000139719877779498,0.000352164466349336,0.000760716839764086,0.00108799264944535,0.000903090837311993,2022-04-22,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-05-02,,,,,,,
7.37053193233805E-06,0.000169040592723491,0.000399379589509863,0.000822109775583613,0.00115874419181237,0.000971027134255564,0.00114963993281947,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-05-02,2022-05-03,,,,,,,
0.000148659663651074,0.000344851760075926,0.000740578580234796,0.00107147031611986,0.000893850472166946,0.0010612711595428,0.0009484481559099,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-05-02,2022-05-03,2022-05-04,,,,,,,
0.000223396688170396,0.00043569997104953,0.000685749743084318,0.000577525407393864,0.000723869414343881,0.000616587291816029,0.000237190977955499,2022-04-27,2022-04-28,2022-04-29,2022-05-02,2022-05-03,2022-05-04,2022-05-05,,,,,,,
0.000270674663070736,0.000339906416243699,0.00025668814492974,0.000389111871314185,0.000320000077636004,6.55931518309707E-05,0.000268779497915261,2022-04-28,2022-04-29,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,,,,,,,
0.000184771760260099,5.65103675853606E-05,0.000119453211610221,0.000100073732610899,2.2465337679044E-07,7.01234699249653E-05,8.01066789790639E-05,2022-04-29,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-09,,,,,,,
1.24821293780997E-05,1.54062927890664E-05,7.58633724729074E-06,3.62929213224534E-05,4.36900160138976E-06,5.47764058467237E-06,1.38802660387682E-06,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-09,2022-05-10,,,,,,,
8.36376443658082E-06,8.7794091996371E-07,6.24872416352638E-05,1.63891172633157E-07,5.05300604913828E-07,8.36583309649086E-06,1.12130479124062E-07,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-09,2022-05-10,2022-05-11,,,,,,,
8.44751468780021E-09,8.81899457141302E-05,1.28252963804698E-06,4.44380020780955E-07,1.78447137386684E-05,1.13679925561883E-06,4.32539891903616E-07,2022-05-04,2022-05-05,2022-05-06,2022-05-09,2022-05-10,2022-05-11,2022-05-12,,,,,,,
8.86966803506042E-05,1.39168059831718E-06,5.11761314214709E-07,1.8216252456682E-05,1.22883251663097E-06,3.7588348789086E-07,0.00019073692114091,2022-05-05,2022-05-06,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,,,,,,,
2.47422384802576E-06,1.700971678531E-05,5.40115152602994E-07,1.13732895101748E-05,2.44569552165785E-05,0.00033740991148079,0.000266404338219672,2022-05-06,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-16,,,,,,,
1.34241449956107E-05,5.42746647624881E-09,6.43522071186453E-06,1.7612820002455E-05,0.000311341867927695,0.000242125692295758,0.000126737333076221,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-16,2022-05-17,,,,,,,
1.30967237055302E-06,4.28628709414625E-07,5.06337551087199E-06,0.000252833249092532,0.00019249268099486,8.994273252938E-05,1.98408906726399E-06,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-16,2022-05-17,2022-05-18,,,,,,,
9.77570891791402E-07,8.05365567657645E-06,0.000272537124956784,0.00020789952101552,0.00010020734079319,7.30360639522587E-07,4.36894226965023E-05,2022-05-11,2022-05-12,2022-05-13,2022-05-16,2022-05-17,2022-05-18,2022-05-19,,,,,,,
6.49827507004375E-06,0.000256027741230014,0.000193032239849344,9.10085969394459E-05,1.71482703592574E-06,3.75927341025317E-05,2.32345943373957E-05,2022-05-12,2022-05-13,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,,,,,,,
0.000232765164639659,0.000158377329185555,6.70103128328492E-05,6.36344908855335E-06,2.45856431888569E-05,3.66514459670952E-05,2.81309278307186E-05,2022-05-13,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-23,,,,,,,
6.63134290022072E-05,1.37714110337583E-07,0.000112672976356976,5.26108694032246E-06,0.000170696830593897,0.000160792831721329,0.000595103856596779,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-23,2022-05-24,,,,,,,
3.95283001353164E-06,0.000218315831773452,4.36201106737144E-05,0.0002865678542463,0.00026946396479844,0.000802283193706899,0.00114420590358577,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-23,2022-05-24,2022-05-25,,,,,,,
0.000201639209137738,3.1239679231021E-05,0.000252075611584246,0.000239421359552246,0.00075151890109737,0.0010802837351207,0.000793568462142957,2022-05-18,2022-05-19,2022-05-20,2022-05-23,2022-05-24,2022-05-25,2022-05-26,,,,,,,
2.14751379701283E-06,7.41610165277962E-05,6.33496070037189E-05,0.000427803357538892,0.00069486401167751,0.000454714618186358,0.000679091761014661,2022-05-19,2022-05-20,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,,,,,,,
6.69907973502859E-05,5.19637083584744E-05,0.00039629804911101,0.000658688404783447,0.000426502482483215,0.000642736053180215,0.000662450825203121,2022-05-20,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-30,,,,,,,
2.32679340115304E-05,0.000246882644262314,0.000454836643498879,0.000281121134563023,0.000466395565638322,0.000474639073445369,0.000663457584565208,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-30,2022-05-31,,,,,,,
0.000204639718518251,0.000355379754694241,0.000201869491377238,0.000372673463289175,0.000383012622378951,0.000548796851163047,0.000392396783865934,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-30,2022-05-31,2022-06-01,,,,,,,
0.000215083426624574,4.6927457120205E-05,0.000136991239529038,0.00016292823978859,0.00028373755191069,0.000166022567341884,2.23175453726299E-05,2022-05-25,2022-05-26,2022-05-27,2022-05-30,2022-05-31,2022-06-01,2022-06-02,,,,,,,
6.44006013317267E-06,1.7114106881877E-05,2.45348360437014E-05,9.70229959875724E-05,3.74787990864434E-05,5.71564875428976E-06,5.38924314810174E-05,2022-05-26,2022-05-27,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,,,,,,,
1.14812874016934E-05,1.32621579638242E-05,7.21868500477285E-05,2.41033412748948E-05,1.26969990930093E-05,3.73067645256242E-05,1.41069882744205E-05,2022-05-27,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-06,,,,,,,
6.98224135931131E-06,4.54786862889023E-05,9.60949387263099E-06,2.68756557488814E-05,2.06177915629269E-05,4.44055571335866E-06,2.63114613119342E-06,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-06,2022-06-07,,,,,,,
3.55640946168023E-05,3.00020843724269E-06,4.35131003229117E-05,1.07305516081624E-05,7.81344411393548E-07,8.46196149950629E-06,4.66385267827718E-06,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-06,2022-06-07,2022-06-08,,,,,,,
9.82950609795807E-10,9.38484877366363E-05,7.2852799348766E-09,0.00000389568198500001,3.21794487376792E-05,2.56695642661953E-05,1.0948767922514E-05,2022-06-01,2022-06-02,2022-06-03,2022-06-06,2022-06-07,2022-06-08,2022-06-09,,,,,,,
9.36684183585612E-05,1.0315716281184E-08,3.82961297873408E-06,3.20092624406243E-05,2.55224057497117E-05,1.08472361262102E-05,0.00017094611854418,2022-06-02,2022-06-03,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,,,,,,,
8.78329332465455E-06,9.34526747187192E-06,2.28398008061959E-07,1.6885066145278E-07,1.42677549774817E-06,6.9794432434378E-05,0.000450024033909813,2022-06-03,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-13,,,,,,,
4.76219435086023E-06,4.05108062295767E-06,3.98560486303268E-06,5.10315345536583E-08,9.46307865348217E-05,0.000513411542272024,0.000931773738614083,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-13,2022-06-14,,,,,,,
7.06438095221529E-06,9.78023359721192E-06,1.94166774747373E-06,0.000116071722914057,0.000560272560520048,0.000997851830618401,0.000831666839303593,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-13,2022-06-14,2022-06-15,,,,,,,
5.48098911679062E-06,2.62843968812376E-10,8.74526308649592E-05,0.000501574062639065,0.000921525931119049,0.000758607457612482,0.000674842494973404,2022-06-08,2022-06-09,2022-06-10,2022-06-13,2022-06-14,2022-06-15,2022-06-16,,,,,,,
4.56218970157352E-07,6.62474339065966E-05,0.000447044904149152,0.000854657659047575,0.000700020777699717,0.000616853730207367,0.000253216288058411,2022-06-09,2022-06-10,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,,,,,,,
6.95337476486202E-05,0.000461957495247134,0.000875907393393049,0.000717245516753463,0.000632495570030756,0.000263795705507164,0.000476578501334757,2022-06-10,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-20,,,,,,,
0.000362266996049243,0.000639186832870564,0.000498412685047366,0.000447589496616274,0.000153270400588212,0.000315745090247788,0.000211826547058536,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-20,2022-06-21,,,,,,,
0.000387721020857157,0.00015651356358149,0.000121032291659162,1.07453957411963E-05,8.04292221943115E-05,2.80551066680346E-05,1.51834451713739E-05,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-20,2022-06-21,2022-06-22,,,,,,,
4.57798501543069E-05,7.93190807257815E-07,5.17816899900936E-05,1.76879439095501E-07,1.42947649237612E-05,3.19701564563957E-05,8.06967184416862E-05,2022-06-15,2022-06-16,2022-06-17,2022-06-20,2022-06-21,2022-06-22,2022-06-23,,,,,,,
1.15491936014678E-06,0.00011366975763849,1.60826641746326E-05,4.89745421106136E-05,7.68249133784593E-05,0.000150213101960617,6.42045088170562E-05,2022-06-16,2022-06-17,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,,,,,,,
0.000107109933210836,1.19727683909332E-05,4.13268897005992E-05,6.81411693790324E-05,0.000138362010616788,5.61542680230787E-05,0.000154660829267073,2022-06-17,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-27,,,,,,,
1.99733577233019E-07,1.26745385387039E-06,7.67260667089431E-06,4.69160250418099E-05,7.52735083153766E-06,5.53407519419125E-05,8.03415801442498E-05,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-27,2022-06-28,,,,,,,
9.9105365336527E-07,6.45580081481967E-06,4.37256758800686E-05,6.40803285989477E-06,5.23304278345904E-05,7.65201150443318E-05,1.1932379052837E-05,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-27,2022-06-28,2022-06-29,,,,,,,
5.06659495158601E-06,3.72398074119928E-05,4.01517014836372E-06,4.57153465163174E-05,6.8734851893737E-05,8.84203836903907E-06,2.22578901230008E-05,2022-06-22,2022-06-23,2022-06-24,2022-06-27,2022-06-28,2022-06-29,2022-06-30,,,,,,,
2.96688378966792E-05,7.22435800071253E-07,3.10016026929816E-05,5.21529329944315E-05,3.76410902447333E-06,3.3702357896459E-05,6.27534569730415E-06,2022-06-23,2022-06-24,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,,,,,,,
5.45032449394967E-07,7.6911092037335E-06,1.87678250682666E-05,4.2008663569959E-07,6.90237449276765E-05,2.64006758357027E-05,8.79259442996272E-05,2022-06-24,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-04,,,,,,,
8.93301694304682E-06,2.219382169244E-05,6.56896759210213E-08,6.33135571206367E-05,2.30281930413412E-05,8.13577244116459E-05,7.72203808452332E-05,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-04,2022-07-05,,,,,,,
1.473438260291E-05,3.20682835308617E-06,9.10882209979036E-05,3.86926387818676E-05,0.000108042195790858,0.000104727401378568,0.000774024868007928,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-04,2022-07-05,2022-07-06,,,,,,,
8.48069761616443E-06,0.000132623171467117,6.82159773077728E-05,0.000149343580289951,0.00014398770930768,0.000880853677486471,0.00134113943227021,2022-06-29,2022-06-30,2022-07-01,2022-07-04,2022-07-05,2022-07-06,2022-07-07,,,,,,,
0.00011374094265193,4.57379176168615E-05,0.000113924092147499,0.000112645139779488,0.00080310052830157,0.00123986257177933,0.0013366814677198,2022-06-30,2022-07-01,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,,,,,,,
1.3345641391993E-05,2.70750206396997E-05,2.45218473082787E-05,0.000541282605936999,0.00091849587649051,0.000985972792705056,0.000993097690354716,2022-07-01,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-11,,,,,,,
1.71506201240845E-05,9.49233971425656E-06,0.000454897662294229,0.000816309403489868,0.000883402903596662,0.000884927114896072,0.00172754525698338,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-11,2022-07-12,,,,,,,
3.52741871267881E-06,0.000368982149666408,0.000695756736831754,0.000770414041099331,0.000775458283953867,0.00156531116273584,0.00164455334834202,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-11,2022-07-12,2022-07-13,,,,,,,
0.000348336086645418,0.000646010257142393,0.000716205107892153,0.000726630323924837,0.00149789180058235,0.0015718643675342,0.00155736000591844,2022-07-06,2022-07-07,2022-07-08,2022-07-11,2022-07-12,2022-07-13,2022-07-14,,,,,,,
0.000400638453413649,0.00029737133856144,0.000292156481251027,0.000891727566468603,0.000967271478714338,0.000928508907364289,0.000926693555939551,2022-07-07,2022-07-08,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,,,,,,,
0.000132132150213233,4.80545566148294E-05,0.000373133866560238,0.000468638040857172,0.000455157037833942,0.000433746357032305,0.000179955264357545,2022-07-08,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-18,,,,,,,
1.33160443880342E-05,0.000182281518391392,0.00024368262928931,0.00025352748343721,0.000243239936992268,6.25607654569649E-05,6.37608542319867E-06,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-18,2022-07-19,,,,,,,
0.000155275201052518,0.000189536964171566,0.000196275430099035,0.000192707751978105,3.90940968486575E-05,6.10426070579706E-07,7.15259748318431E-05,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-18,2022-07-19,2022-07-20,,,,,,,
0.000104488428632976,5.9771442067813E-05,5.4214961494381E-05,1.67384314408992E-07,2.3672194458868E-05,0.000207349854250083,0.000109190158582351,2022-07-13,2022-07-14,2022-07-15,2022-07-18,2022-07-19,2022-07-20,2022-07-21,,,,,,,
2.33899996260334E-05,4.9704568141351E-06,2.42651436224151E-05,9.30625358250836E-05,0.000361745326017626,0.000234459659637309,0.0003859672234654,2022-07-14,2022-07-15,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,,,,,,,
7.47782507914963E-07,5.40220289622084E-05,0.000148003420136433,0.00045268834583112,0.000305992871872718,0.000481441755383116,0.000422820073314502,2022-07-15,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-25,,,,,,,
5.76650535464296E-05,0.00015872857653676,0.000472035147197403,0.0003202560264981,0.000498681519278676,0.000439850350076644,0.000586963090004389,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-25,2022-07-26,,,,,,,
0.000109337196718684,0.000321216746002051,0.000194485838221681,0.000353162913825145,0.000308131930651704,0.00042553304433568,0.00013498388570099,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-25,2022-07-26,2022-07-27,,,,,,,
0.000223956510140511,7.56985262029275E-05,0.000178216399092435,0.000160753531929453,0.000253390837542611,4.4352219049415E-05,0.000233402156609941,2022-07-20,2022-07-21,2022-07-22,2022-07-25,2022-07-26,2022-07-27,2022-07-28,,,,,,,
1.98403885320886E-05,3.39311227435246E-05,2.37894997923128E-05,7.97783951043129E-05,8.38190317153931E-09,6.67646254584042E-05,4.80611678455034E-05,2022-07-21,2022-07-22,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,,,,,,,
2.07728915171401E-05,6.94009544588308E-06,4.36437335906703E-05,4.72843568388726E-06,3.79238298506834E-05,2.31737249691832E-05,5.14750443159073E-05,2022-07-22,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-08-01,,,,,,,
1.78834403641244E-06,1.85741471483425E-05,2.07598537969034E-05,1.61985645377172E-05,7.57386538907667E-06,2.50428860368856E-05,0.000113621466212521,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-08-01,2022-08-02,,,,,,,
1.54371901004424E-05,2.73586114332147E-05,1.10579069456662E-05,4.51826396385968E-06,1.93496418887662E-05,0.000100441369582427,8.86899442775757E-09,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-08-01,2022-08-02,2022-08-03,,,,,,,
4.03199856577885E-05,1.80400105875833E-06,4.87995066578151E-09,6.53966912977921E-06,6.79307464821477E-05,3.16597203209312E-06,1.25540397277746E-06,2022-07-27,2022-07-28,2022-07-29,2022-08-01,2022-08-02,2022-08-03,2022-08-04,,,,,,,
9.93293048168198E-06,1.07047940787197E-05,3.45673697665916E-05,0.000125863839471663,1.2046377975139E-06,3.63934317704206E-06,0.000137759709616603,2022-07-28,2022-07-29,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,,,,,,,
5.64178925799297E-06,1.84111291332556E-05,9.15940758119405E-05,1.43977118227667E-07,2.30797070344124E-07,0.000104749361540257,7.68912572368663E-06,2022-07-29,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-08,,,,,,,
1.30657963950398E-05,7.00995138345206E-05,2.62998605649045E-06,4.00238050701773E-07,8.38910791713943E-05,2.69182250178801E-06,2.55609637775933E-05,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-08,2022-08-09,,,,,,,
5.39116861233424E-05,1.18698693682973E-05,6.36946482757139E-06,5.57262984699491E-05,1.11413100967184E-11,1.11055275198169E-05,2.38430220775854E-05,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-08,2022-08-09,2022-08-10,,,,,,,
3.06943892525169E-05,3.88291991839651E-05,1.31115118762182E-05,1.1834574763725E-05,2.38884467762546E-11,1.90529534904726E-06,0.000121891517267159,2022-08-03,2022-08-04,2022-08-05,2022-08-08,2022-08-09,2022-08-10,2022-08-11,,,,,,,
